SN: 20240004,,,,,,,,,,,,,,
Software version: 3.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle,,
475999,1725869471, 2024/9/9 8:11:11,41.11,28.4,281.44,1989,3754.88,42.82,25.84,1157,237,1,,
478000,1725869473, 2024/9/9 8:11:13,41.12,28.4,281.44,1989.38,3750,42.82,25.84,1157,238,1,,
479998,1725869475, 2024/9/9 8:11:15,41.13,28.44,281.44,1989.56,3754.88,42.82,25.84,1157,239,1,,
481999,1725869477, 2024/9/9 8:11:17,41.06,28.44,281.25,1989.75,3750,42.82,25.84,1157,240,1,,
483999,1725869479, 2024/9/9 8:11:19,41.03,28.47,281.25,1989.94,3754.88,42.82,25.84,1157,241,1,,
485999,1725869481, 2024/9/9 8:11:21,41,28.49,281.25,1990.31,3745.12,42.82,25.84,1157,242,1,,
487999,1725869483, 2024/9/9 8:11:23,40.96,28.52,281.25,1990.5,3754.88,42.82,25.84,1157,243,1,,
489999,1725869485, 2024/9/9 8:11:25,40.93,28.53,281.06,1990.88,3754.88,42.82,25.84,1157,244,1,,
491999,1725869487, 2024/9/9 8:11:27,40.93,28.53,281.06,1990.88,3754.88,42.82,25.84,1157,245,1,,
493999,1725869489, 2024/9/9 8:11:29,40.88,28.56,281.06,1991.06,3750,42.82,25.84,1157,246,1,,
496000,1725869491, 2024/9/9 8:11:31,40.82,28.59,280.88,1991.44,3754.88,42.82,25.84,1157,247,1,,
497999,1725869493, 2024/9/9 8:11:33,40.82,28.6,280.88,1991.63,3750,42.82,25.84,1157,248,1,,
500000,1725869495, 2024/9/9 8:11:35,40.78,28.6,280.88,1991.63,3750,42.82,25.84,1157,249,1,,
502000,1725869497, 2024/9/9 8:11:37,40.74,28.62,280.88,1992.19,3759.77,42.82,25.84,1157,250,1,,
503999,1725869499, 2024/9/9 8:11:39,40.72,28.64,280.69,1992.19,3754.88,42.82,25.84,1157,251,1,,
506000,1725869501, 2024/9/9 8:11:41,40.64,28.67,280.69,1992.56,3750,42.82,25.84,1157,252,1,,
507999,1725869503, 2024/9/9 8:11:43,40.62,28.69,280.69,1992.75,3754.88,42.82,25.84,1157,253,1,,
509999,1725869505, 2024/9/9 8:11:45,40.56,28.68,280.5,1992.94,3759.77,42.82,25.84,1157,254,1,,
511998,1725869507, 2024/9/9 8:11:47,40.55,28.71,280.5,1992.94,3759.77,42.82,25.84,1157,255,1,,
513998,1725869509, 2024/9/9 8:11:49,40.49,28.75,280.5,1993.31,3759.77,42.82,25.84,1157,256,1,,
516000,1725869511, 2024/9/9 8:11:51,40.44,28.75,280.31,1993.5,3754.88,42.82,25.84,1157,257,1,,
517998,1725869513, 2024/9/9 8:11:53,40.4,28.76,280.31,1993.69,3754.88,42.82,25.84,1157,258,1,,
519999,1725869515, 2024/9/9 8:11:55,40.38,28.8,280.31,1993.88,3759.77,42.82,25.84,1157,259,1,,
521999,1725869517, 2024/9/9 8:11:57,40.36,28.79,280.13,1994.25,3750,42.82,25.84,1157,260,1,,
523999,1725869519, 2024/9/9 8:11:59,40.29,28.81,280.5,1994.81,3730.47,42.82,27.06,1157,261,1,,
525999,1725869521, 2024/9/9 8:12:1,40.24,28.83,280.5,1995,3574.22,42.82,27.06,1157,262,1,,
528000,1725869523, 2024/9/9 8:12:3,40.19,28.84,280.31,1995.19,3588.87,42.82,27.06,1157,263,1,,
529998,1725869525, 2024/9/9 8:12:5,40.12,28.85,280.31,1995.56,3574.22,42.82,27.06,1157,264,1,,
531999,1725869527, 2024/9/9 8:12:7,40.11,28.9,280.31,1995.56,3618.16,42.82,27.06,1157,265,1,,
533999,1725869529, 2024/9/9 8:12:9,40.08,28.9,280.13,1995.94,3627.93,42.82,27.06,1157,266,1,,
535999,1725869531, 2024/9/9 8:12:11,40.1,28.91,279.94,1995.94,3613.28,42.82,27.06,1157,267,1,,
537999,1725869533, 2024/9/9 8:12:13,40.09,28.94,279.56,1995.75,3740.23,42.82,27.06,1157,268,1,,
539999,1725869535, 2024/9/9 8:12:15,40.03,28.96,279.56,1995.94,3745.12,42.82,27.06,1157,269,1,,
542000,1725869537, 2024/9/9 8:12:17,40,28.98,279.38,1996.13,3745.12,42.82,27.06,1157,270,1,,
543998,1725869539, 2024/9/9 8:12:19,39.96,28.97,279.38,1996.31,3745.12,39.86,27.06,999,271,1,,
546000,1725869541, 2024/9/9 8:12:21,40,29,279.19,1996.69,3740.23,39.86,27.06,999,272,1,,
547999,1725869543, 2024/9/9 8:12:23,39.97,29.04,279.19,1996.69,3740.23,39.86,27.06,999,273,1,,
549999,1725869545, 2024/9/9 8:12:25,39.93,29.03,279,1996.88,3740.23,39.86,27.06,999,274,1,,
551999,1725869547, 2024/9/9 8:12:27,39.91,29.04,279,1997.06,3735.35,39.86,27.06,999,275,1,,
553999,1725869549, 2024/9/9 8:12:29,39.85,29.07,278.81,1997.44,3740.23,39.86,27.06,999,276,1,,
555999,1725869551, 2024/9/9 8:12:31,39.82,29.09,278.63,1997.63,3740.23,39.86,27.06,999,277,1,,
557999,1725869553, 2024/9/9 8:12:33,39.79,29.09,278.63,1997.81,3745.12,39.86,27.06,999,278,1,,
559998,1725869555, 2024/9/9 8:12:35,39.73,29.12,278.44,1998,3745.12,39.86,27.06,999,279,1,,
561998,1725869557, 2024/9/9 8:12:37,39.7,29.13,278.63,1998,3740.23,39.86,27.06,999,280,1,,
563999,1725869559, 2024/9/9 8:12:39,39.54,29.16,278.44,1998.19,3745.12,39.86,27.06,999,281,1,,
565999,1725869561, 2024/9/9 8:12:41,39.37,29.16,278.44,1998.56,3745.12,39.86,27.06,999,282,1,,
567999,1725869563, 2024/9/9 8:12:43,39.29,29.18,278.25,1998.75,3745.12,39.86,27.06,999,283,1,,
569999,1725869565, 2024/9/9 8:12:45,39.27,29.17,278.25,1998.75,3740.23,39.86,27.06,999,284,1,,
571999,1725869567, 2024/9/9 8:12:47,39.29,29.2,278.25,1999.13,3740.23,39.86,27.06,999,285,1,,
574000,1725869569, 2024/9/9 8:12:49,39.29,29.22,277.88,1999.31,3740.23,39.86,27.06,999,286,1,,
575998,1725869571, 2024/9/9 8:12:51,39.27,29.24,278.06,1999.5,3740.23,39.86,27.06,999,287,1,,
577998,1725869573, 2024/9/9 8:12:53,39.34,29.26,277.88,1999.69,3745.12,39.86,27.06,999,288,1,,
579999,1725869575, 2024/9/9 8:12:55,39.31,29.28,277.69,1999.88,3740.23,39.86,27.06,999,289,1,,
581999,1725869577, 2024/9/9 8:12:57,39.29,29.28,277.5,2000.06,3745.12,39.86,27.06,999,290,1,,
583999,1725869579, 2024/9/9 8:12:59,39.29,29.31,277.5,2000.25,3745.12,39.86,27.06,999,291,1,,
585999,1725869581, 2024/9/9 8:13:1,39.18,29.31,277.31,2000.44,3740.23,39.86,27.06,999,292,1,,
587999,1725869583, 2024/9/9 8:13:3,39.1,29.32,277.31,2000.63,3740.23,39.86,27.06,999,293,1,,
589999,1725869585, 2024/9/9 8:13:5,39.08,29.32,277.13,2000.81,3745.12,39.86,27.06,999,294,1,,
592000,1725869587, 2024/9/9 8:13:7,39,29.36,277.13,2001,3745.12,39.86,27.06,999,295,1,,
593999,1725869589, 2024/9/9 8:13:9,38.95,29.38,276.94,2001,3740.23,39.86,27.06,999,296,1,,
595999,1725869591, 2024/9/9 8:13:11,38.95,29.35,276.94,2001.38,3740.23,39.86,27.06,999,297,1,,
597999,1725869593, 2024/9/9 8:13:13,38.89,29.4,276.94,2001.38,3740.23,39.86,27.06,999,298,1,,
599999,1725869595, 2024/9/9 8:13:15,38.87,29.42,276.75,2001.75,3745.12,39.86,27.06,999,299,1,,
601999,1725869597, 2024/9/9 8:13:17,38.86,29.43,276.56,2001.75,3745.12,39.86,27.06,999,300,1,,
603999,1725869599, 2024/9/9 8:13:19,38.78,29.44,276.56,2002.13,3745.12,39.86,27.06,999,301,1,,
605999,1725869601, 2024/9/9 8:13:21,38.47,29.43,276.38,2002.31,3745.12,39.86,27.06,999,302,1,,
607998,1725869603, 2024/9/9 8:13:23,38.1,29.46,276.38,2002.31,3735.35,39.86,27.06,999,303,1,,
609998,1725869605, 2024/9/9 8:13:25,37.85,29.49,276.19,2002.5,3745.12,39.86,27.06,999,304,1,,
611999,1725869607, 2024/9/9 8:13:27,37.77,29.47,276,2002.69,3745.12,39.86,27.06,999,305,1,,
613998,1725869609, 2024/9/9 8:13:29,37.78,29.51,276,2002.88,3750,39.86,27.06,999,306,1,,
615999,1725869611, 2024/9/9 8:13:31,37.84,29.52,275.81,2003.25,3754.88,39.86,27.06,999,307,1,,
617999,1725869613, 2024/9/9 8:13:33,37.88,29.53,275.81,2003.44,3750,39.86,27.06,999,308,1,,
619999,1725869615, 2024/9/9 8:13:35,37.86,29.54,275.63,2003.62,3754.88,39.86,27.06,999,309,1,,
621999,1725869617, 2024/9/9 8:13:37,37.97,29.54,275.44,2003.81,3759.77,39.86,27.06,999,310,1,,
623998,1725869619, 2024/9/9 8:13:39,38.12,29.56,275.25,2004,3759.77,39.86,27.06,999,311,1,,
626000,1725869621, 2024/9/9 8:13:41,38.24,29.57,275.06,2004.19,3750,39.86,27.06,999,312,1,,
627998,1725869623, 2024/9/9 8:13:43,38.35,29.58,274.88,2004.38,3759.77,39.86,27.06,999,313,1,,
629999,1725869625, 2024/9/9 8:13:45,38.41,29.59,274.69,2004.75,3754.88,39.86,27.06,999,314,1,,
631999,1725869627, 2024/9/9 8:13:47,38.48,29.6,274.5,2004.75,3754.88,39.86,27.06,999,315,1,,
633999,1725869629, 2024/9/9 8:13:49,38.51,29.61,274.31,2004.94,3759.77,39.86,27.06,999,316,1,,
635999,1725869631, 2024/9/9 8:13:51,38.58,29.66,274.31,2005.13,3754.88,39.86,27.06,999,317,1,,
638000,1725869633, 2024/9/9 8:13:53,38.6,29.64,274.13,2005.31,3754.88,39.86,27.06,999,318,1,,
639998,1725869635, 2024/9/9 8:13:55,38.67,29.65,274.13,2005.5,3754.88,39.86,27.06,999,319,1,,
641999,1725869637, 2024/9/9 8:13:57,38.68,29.69,273.94,2005.69,3754.88,39.86,27.06,999,320,1,,
643999,1725869639, 2024/9/9 8:13:59,38.69,29.71,273.94,2005.88,3764.65,39.86,27.06,999,321,1,,
646000,1725869641, 2024/9/9 8:14:1,38.71,29.73,273.94,2006.06,3754.88,39.86,27.06,999,322,1,,
647999,1725869643, 2024/9/9 8:14:3,38.73,29.75,273.75,2006.25,3750,39.86,27.06,999,323,1,,
650000,1725869645, 2024/9/9 8:14:5,38.72,29.74,273.75,2006.44,3754.88,39.86,27.06,999,324,1,,
651999,1725869647, 2024/9/9 8:14:7,38.71,29.75,273.56,2006.44,3754.88,39.86,27.06,999,325,1,,
654000,1725869649, 2024/9/9 8:14:9,38.72,29.78,273.56,2006.81,3754.88,39.86,27.06,999,326,1,,
655998,1725869651, 2024/9/9 8:14:11,38.73,29.78,273.38,2007,3754.88,39.86,27.06,999,327,1,,
657998,1725869653, 2024/9/9 8:14:13,38.73,29.77,273.19,2007,3754.88,39.86,27.06,999,328,1,,
659999,1725869655, 2024/9/9 8:14:15,38.74,29.79,273,2007.38,3754.88,39.86,27.06,999,329,1,,
661999,1725869657, 2024/9/9 8:14:17,38.68,29.81,273,2007.38,3750,39.86,27.06,999,330,1,,
663999,1725869659, 2024/9/9 8:14:19,38.65,29.82,272.81,2007.56,3750,39.86,27.06,999,331,1,,
665999,1725869661, 2024/9/9 8:14:21,38.68,29.84,272.63,2007.94,3754.88,39.86,27.06,999,332,1,,
668000,1725869663, 2024/9/9 8:14:23,38.68,29.83,272.44,2008.13,3754.88,39.86,27.06,999,333,1,,
669999,1725869665, 2024/9/9 8:14:25,38.65,29.85,272.25,2008.13,3754.88,39.86,27.06,999,334,1,,
671998,1725869667, 2024/9/9 8:14:27,38.64,29.87,272.25,2008.31,3759.77,39.86,27.06,999,335,1,,
673999,1725869669, 2024/9/9 8:14:29,38.7,29.88,272.06,2008.5,3754.88,39.86,27.06,999,336,1,,
675999,1725869671, 2024/9/9 8:14:31,38.66,29.87,271.88,2008.69,3754.88,39.86,27.06,999,337,1,,
677999,1725869673, 2024/9/9 8:14:33,38.63,29.89,271.88,2008.88,3759.77,39.86,27.06,999,338,1,,
679999,1725869675, 2024/9/9 8:14:35,38.57,29.9,271.69,2009.06,3759.77,39.86,27.06,999,339,1,,
682000,1725869677, 2024/9/9 8:14:37,38.6,29.93,271.5,2009.06,3754.88,39.86,27.06,999,340,1,,
683999,1725869679, 2024/9/9 8:14:39,38.65,29.92,271.5,2009.25,3754.88,39.86,27.06,999,341,1,,
685999,1725869681, 2024/9/9 8:14:41,38.68,29.93,271.13,2009.63,3750,39.86,27.06,999,342,1,,
688000,1725869683, 2024/9/9 8:14:43,38.64,29.93,271.13,2009.63,3750,39.86,27.06,999,343,1,,
689999,1725869685, 2024/9/9 8:14:45,38.65,29.95,270.94,2009.81,3754.88,39.86,27.06,999,344,1,,
691999,1725869687, 2024/9/9 8:14:47,38.6,29.97,270.75,2010,3759.77,39.86,27.06,999,345,1,,
693999,1725869689, 2024/9/9 8:14:49,38.66,29.98,270.56,2010.19,3759.77,39.86,27.06,999,346,1,,
695999,1725869691, 2024/9/9 8:14:51,38.59,29.99,270.38,2010.19,3750,39.86,27.06,999,347,1,,
697999,1725869693, 2024/9/9 8:14:53,38.61,29.99,270.38,2010.38,3754.88,39.86,27.06,999,348,1,,
700000,1725869695, 2024/9/9 8:14:55,38.53,30,270.19,2010.56,3759.77,39.86,27.06,999,349,1,,
701999,1725869697, 2024/9/9 8:14:57,38.57,30.02,270,2010.75,3759.77,39.86,27.06,999,350,1,,
703998,1725869699, 2024/9/9 8:14:59,38.57,30.02,270.38,2011.31,3579.1,39.86,28.03,999,351,1,,
705998,1725869701, 2024/9/9 8:15:1,38.57,30.02,270.19,2011.5,3613.28,39.86,28.03,999,352,1,,
707998,1725869703, 2024/9/9 8:15:3,38.52,30.02,270,2011.69,3608.4,39.86,28.03,999,353,1,,
709999,1725869705, 2024/9/9 8:15:5,38.52,30.02,269.63,2011.87,3603.52,39.86,28.03,999,354,1,,
711999,1725869707, 2024/9/9 8:15:7,38.54,30.03,269.44,2012.06,3618.16,39.86,28.03,999,355,1,,
714000,1725869709, 2024/9/9 8:15:9,38.59,30.04,269.25,2012.25,3603.52,39.86,28.03,999,356,1,,
715999,1725869711, 2024/9/9 8:15:11,38.57,30.05,269.06,2012.25,3603.52,39.86,28.03,999,357,1,,
717999,1725869713, 2024/9/9 8:15:13,38.58,30.06,268.5,2012.06,3745.12,39.86,28.03,999,358,1,,
719998,1725869715, 2024/9/9 8:15:15,38.63,30.07,268.31,2012.25,3745.12,39.86,28.03,999,359,1,,
721998,1725869717, 2024/9/9 8:15:17,38.65,30.09,268.13,2012.44,3750,39.86,28.03,999,360,1,,
723999,1725869719, 2024/9/9 8:15:19,38.67,30.1,268.13,2012.63,3740.23,37.9,28.03,797,361,1,,
725999,1725869721, 2024/9/9 8:15:21,38.57,30.13,267.94,2012.63,3750,37.9,28.03,797,362,1,,
727999,1725869723, 2024/9/9 8:15:23,38.57,30.11,267.75,2012.81,3745.12,37.9,28.03,797,363,1,,
729999,1725869725, 2024/9/9 8:15:25,38.55,30.15,267.75,2013,3750,37.9,28.03,797,364,1,,
731999,1725869727, 2024/9/9 8:15:27,38.53,30.17,267.56,2013.38,3745.12,37.9,28.03,797,365,1,,
734000,1725869729, 2024/9/9 8:15:29,38.47,30.19,267.56,2013.38,3750,37.9,28.03,797,366,1,,
735998,1725869731, 2024/9/9 8:15:31,38.46,30.22,267.38,2013.75,3750,37.9,28.03,797,367,1,,
737999,1725869733, 2024/9/9 8:15:33,38.46,30.21,267.38,2013.75,3750,37.9,28.03,797,368,1,,
739999,1725869735, 2024/9/9 8:15:35,38.48,30.22,267.19,2013.94,3745.12,37.9,28.03,797,369,1,,
741999,1725869737, 2024/9/9 8:15:37,38.45,30.24,266.81,2014.13,3745.12,37.9,28.03,797,370,1,,
743999,1725869739, 2024/9/9 8:15:39,38.4,30.21,266.63,2014.31,3745.12,37.9,28.03,797,371,1,,
745999,1725869741, 2024/9/9 8:15:41,38.4,30.25,266.44,2014.5,3750,37.9,28.03,797,372,1,,
747999,1725869743, 2024/9/9 8:15:43,38.42,30.26,266.06,2014.69,3745.12,37.9,28.03,797,373,1,,
750000,1725869745, 2024/9/9 8:15:45,38.43,30.22,265.88,2014.87,3750,37.9,28.03,797,374,1,,
751998,1725869747, 2024/9/9 8:15:47,38.39,30.27,265.69,2015.06,3740.23,37.9,28.03,797,375,1,,
753999,1725869749, 2024/9/9 8:15:49,38.38,30.27,265.31,2015.25,3745.12,37.9,28.03,797,376,1,,
755999,1725869751, 2024/9/9 8:15:51,38.39,30.28,265.31,2015.25,3745.12,37.9,28.03,797,377,1,,
757999,1725869753, 2024/9/9 8:15:53,38.34,30.29,265.13,2015.44,3745.12,37.9,28.03,797,378,1,,
760000,1725869755, 2024/9/9 8:15:55,38.37,30.31,264.94,2015.63,3745.12,37.9,28.03,797,379,1,,
761999,1725869757, 2024/9/9 8:15:57,38.44,30.32,264.75,2015.81,3740.23,37.9,28.03,797,380,1,,
763999,1725869759, 2024/9/9 8:15:59,38.48,30.33,264.56,2016,3745.12,37.9,28.03,797,381,1,,
766000,1725869761, 2024/9/9 8:16:1,38.4,30.33,264.38,2016.19,3745.12,37.9,28.03,797,382,1,,
767998,1725869763, 2024/9/9 8:16:3,38.34,30.34,264.19,2016.19,3745.12,37.9,28.03,797,383,1,,
769999,1725869765, 2024/9/9 8:16:5,38.28,30.35,263.81,2016.38,3745.12,37.9,28.03,797,384,1,,
771998,1725869767, 2024/9/9 8:16:7,38.3,30.37,263.63,2016.56,3745.12,37.9,28.03,797,385,1,,
773999,1725869769, 2024/9/9 8:16:9,38.29,30.37,263.63,2016.75,3745.12,37.9,28.03,797,386,1,,
775999,1725869771, 2024/9/9 8:16:11,38.27,30.36,263.25,2016.94,3745.12,37.9,28.03,797,387,1,,
777999,1725869773, 2024/9/9 8:16:13,38.23,30.35,263.25,2017.13,3745.12,37.9,28.03,797,388,1,,
779999,1725869775, 2024/9/9 8:16:15,38.28,30.38,263.06,2017.31,3750,37.9,28.03,797,389,1,,
781999,1725869777, 2024/9/9 8:16:17,38.25,30.41,262.88,2017.5,3745.12,37.9,28.03,797,390,1,,
783998,1725869779, 2024/9/9 8:16:19,38.28,30.41,262.69,2017.5,3745.12,37.9,28.03,797,391,1,,
785999,1725869781, 2024/9/9 8:16:21,38.3,30.44,262.5,2017.69,3745.12,37.9,28.03,797,392,1,,
788000,1725869783, 2024/9/9 8:16:23,38.25,30.42,262.31,2017.88,3745.12,37.9,28.03,797,393,1,,
789999,1725869785, 2024/9/9 8:16:25,38.23,30.42,262.13,2018.06,3745.12,37.9,28.03,797,394,1,,
791999,1725869788, 2024/9/9 8:16:28,38.19,30.46,261.94,2018.25,3740.23,37.9,28.03,797,395,1,,
794000,1725869790, 2024/9/9 8:16:30,38.15,30.44,261.75,2018.44,3740.23,37.9,28.03,797,396,1,,
795999,1725869792, 2024/9/9 8:16:32,38.2,30.47,261.56,2018.63,3740.23,37.9,28.03,797,397,1,,
798000,1725869794, 2024/9/9 8:16:34,38.19,30.47,261.38,2018.63,3740.23,37.9,28.03,797,398,1,,
800000,1725869796, 2024/9/9 8:16:36,38.25,30.49,261.19,2018.81,3745.12,37.9,28.03,797,399,1,,
801998,1725869798, 2024/9/9 8:16:38,38.39,30.51,261,2019,3745.12,37.9,28.03,797,400,1,,
803999,1725869800, 2024/9/9 8:16:40,38.39,30.53,260.63,2019.19,3745.12,37.9,28.03,797,401,1,,
806000,1725869802, 2024/9/9 8:16:42,38.38,30.53,260.63,2019.19,3745.12,37.9,28.03,797,402,1,,
807999,1725869804, 2024/9/9 8:16:44,38.34,30.54,260.25,2019.38,3745.12,37.9,28.03,797,403,1,,
809999,1725869806, 2024/9/9 8:16:46,38.29,30.55,260.06,2019.56,3740.23,37.9,28.03,797,404,1,,
811999,1725869808, 2024/9/9 8:16:48,38.22,30.55,259.88,2019.75,3745.12,37.9,28.03,797,405,1,,
814000,1725869810, 2024/9/9 8:16:50,38.11,30.58,259.69,2019.94,3745.12,37.9,28.03,797,406,1,,
815998,1725869812, 2024/9/9 8:16:52,38.01,30.57,259.5,2020.12,3745.12,37.9,28.03,797,407,1,,
817999,1725869814, 2024/9/9 8:16:54,38,30.59,259.31,2020.12,3745.12,37.9,28.03,797,408,1,,
819999,1725869816, 2024/9/9 8:16:56,37.99,30.59,258.94,2020.31,3740.23,37.9,28.03,797,409,1,,
821999,1725869818, 2024/9/9 8:16:58,38.01,30.59,258.94,2020.5,3745.12,37.9,28.03,797,410,1,,
823999,1725869820, 2024/9/9 8:17:0,38.03,30.62,258.56,2020.69,3745.12,37.9,28.03,797,411,1,,
825999,1725869822, 2024/9/9 8:17:2,37.96,30.62,258.38,2020.69,3745.12,37.9,28.03,797,412,1,,
827999,1725869824, 2024/9/9 8:17:4,37.92,30.64,258.19,2020.88,3740.23,37.9,28.03,797,413,1,,
830000,1725869826, 2024/9/9 8:17:6,37.89,30.64,258,2021.06,3745.12,37.9,28.03,797,414,1,,
831998,1725869828, 2024/9/9 8:17:8,37.89,30.66,257.63,2021.25,3745.12,37.9,28.03,797,415,1,,
833999,1725869830, 2024/9/9 8:17:10,37.93,30.67,257.44,2021.25,3745.12,37.9,28.03,797,416,1,,
835999,1725869832, 2024/9/9 8:17:12,37.97,30.69,257.25,2021.44,3745.12,37.9,28.03,797,417,1,,
837998,1725869834, 2024/9/9 8:17:14,37.94,30.68,257.06,2021.63,3745.12,37.9,28.03,797,418,1,,
840000,1725869836, 2024/9/9 8:17:16,37.88,30.69,256.69,2021.81,3745.12,37.9,28.03,797,419,1,,
841999,1725869838, 2024/9/9 8:17:18,37.81,30.71,256.5,2022,3745.12,37.9,28.03,797,420,1,,
843999,1725869840, 2024/9/9 8:17:20,37.84,30.75,256.31,2022,3740.23,37.9,28.03,797,421,1,,
845999,1725869842, 2024/9/9 8:17:22,37.81,30.74,256.13,2022.19,3740.23,37.9,28.03,797,422,1,,
848000,1725869844, 2024/9/9 8:17:24,37.79,30.74,255.94,2022.38,3740.23,37.9,28.03,797,423,1,,
849998,1725869846, 2024/9/9 8:17:26,37.76,30.76,255.75,2022.38,3745.12,37.9,28.03,797,424,1,,
851999,1725869848, 2024/9/9 8:17:28,37.78,30.78,255.38,2022.75,3740.23,37.9,28.03,797,425,1,,
853999,1725869850, 2024/9/9 8:17:30,37.71,30.79,255.38,2022.75,3740.23,37.9,28.03,797,426,1,,
856000,1725869852, 2024/9/9 8:17:32,37.66,30.81,255,2022.94,3745.12,37.9,28.03,797,427,1,,
858000,1725869854, 2024/9/9 8:17:34,37.66,30.8,254.81,2022.94,3745.12,37.9,28.03,797,428,1,,
859999,1725869856, 2024/9/9 8:17:36,37.67,30.81,254.44,2023.12,3740.23,37.9,28.03,797,429,1,,
862000,1725869858, 2024/9/9 8:17:38,37.69,30.85,254.25,2023.31,3740.23,37.9,28.03,797,430,1,,
863998,1725869860, 2024/9/9 8:17:40,37.68,30.85,254.06,2023.5,3745.12,37.9,28.03,797,431,1,,
865999,1725869862, 2024/9/9 8:17:42,37.68,30.83,253.87,2023.69,3750,37.9,28.03,797,432,1,,
867998,1725869864, 2024/9/9 8:17:44,37.68,30.85,253.5,2023.69,3754.88,37.9,28.03,797,433,1,,
869999,1725869866, 2024/9/9 8:17:46,37.69,30.89,253.31,2023.69,3740.23,37.9,28.03,797,434,1,,
871999,1725869868, 2024/9/9 8:17:48,37.64,30.86,252.94,2023.88,3740.23,37.9,28.03,797,435,1,,
873999,1725869870, 2024/9/9 8:17:50,37.6,30.88,252.75,2024.06,3745.12,37.9,28.03,797,436,1,,
875999,1725869872, 2024/9/9 8:17:52,37.6,30.92,252.56,2024.25,3750,37.9,28.03,797,437,1,,
877999,1725869874, 2024/9/9 8:17:54,37.53,30.91,252.19,2024.44,3750,37.9,28.03,797,438,1,,
879998,1725869876, 2024/9/9 8:17:56,37.51,30.93,252,2024.44,3740.23,37.9,28.03,797,439,1,,
881999,1725869878, 2024/9/9 8:17:58,37.45,30.93,251.63,2024.63,3754.88,37.9,28.03,797,440,1,,
883999,1725869880, 2024/9/9 8:18:0,37.49,30.95,252,2025.19,3540.04,37.9,28.95,797,441,1,,
885998,1725869882, 2024/9/9 8:18:2,37.46,30.94,251.63,2025.38,3603.52,37.9,28.95,797,442,1,,
887998,1725869884, 2024/9/9 8:18:4,37.45,30.97,251.44,2025.56,3603.52,37.9,28.95,797,443,1,,
890000,1725869886, 2024/9/9 8:18:6,37.46,30.98,251.25,2025.75,3603.52,37.9,28.95,797,444,1,,
892000,1725869888, 2024/9/9 8:18:8,37.43,30.99,250.88,2025.75,3608.4,37.9,28.95,797,445,1,,
893999,1725869890, 2024/9/9 8:18:10,37.47,30.99,250.5,2025.94,3623.05,37.9,28.95,797,446,1,,
895998,1725869892, 2024/9/9 8:18:12,37.52,31.01,250.31,2026.13,3623.05,37.9,28.95,797,447,1,,
897999,1725869894, 2024/9/9 8:18:14,37.47,31.01,249.56,2025.75,3745.12,37.9,28.95,797,448,1,,
899999,1725869896, 2024/9/9 8:18:16,37.41,31.03,249.38,2025.94,3745.12,37.9,28.95,797,449,1,,
901998,1725869898, 2024/9/9 8:18:18,37.43,31.04,249,2026.13,3745.12,37.9,28.95,797,450,1,,
904000,1725869900, 2024/9/9 8:18:20,37.41,31.05,248.81,2026.31,3745.12,36.41,28.95,716,451,1,,
905999,1725869902, 2024/9/9 8:18:22,37.41,31.06,248.63,2026.31,3740.23,36.41,28.95,716,452,1,,
907999,1725869904, 2024/9/9 8:18:24,37.38,31.08,248.25,2026.5,3745.12,36.41,28.95,716,453,1,,
909999,1725869906, 2024/9/9 8:18:26,37.41,31.08,247.88,2026.69,3745.12,36.41,28.95,716,454,1,,
911998,1725869908, 2024/9/9 8:18:28,37.36,31.08,247.69,2026.69,3745.12,36.41,28.95,716,455,1,,
913998,1725869910, 2024/9/9 8:18:30,37.41,31.12,247.5,2026.88,3740.23,36.41,28.95,716,456,1,,
915998,1725869912, 2024/9/9 8:18:32,37.36,31.12,247.13,2027.06,3745.12,36.41,28.95,716,457,1,,
918000,1725869914, 2024/9/9 8:18:34,37.39,31.14,246.94,2027.06,3745.12,36.41,28.95,716,458,1,,
919998,1725869916, 2024/9/9 8:18:36,37.31,31.14,246.56,2027.44,3740.23,36.41,28.95,716,459,1,,
922000,1725869918, 2024/9/9 8:18:38,37.29,31.17,246.19,2027.44,3740.23,36.41,28.95,716,460,1,,
923999,1725869920, 2024/9/9 8:18:40,37.28,31.16,246,2027.81,3740.23,36.41,28.95,716,461,1,,
926000,1725869922, 2024/9/9 8:18:42,37.24,31.18,245.81,2027.63,3740.23,36.41,28.95,716,462,1,,
928000,1725869924, 2024/9/9 8:18:44,37.21,31.18,245.44,2028,3745.12,36.41,28.95,716,463,1,,
929999,1725869926, 2024/9/9 8:18:46,37.13,31.21,245.25,2028,3745.12,36.41,28.95,716,464,1,,
931999,1725869928, 2024/9/9 8:18:48,37.15,31.21,244.88,2028.19,3740.23,36.41,28.95,716,465,1,,
933999,1725869930, 2024/9/9 8:18:50,37.09,31.2,244.5,2028.19,3745.12,36.41,28.95,716,466,1,,
935999,1725869932, 2024/9/9 8:18:52,37.06,31.22,244.31,2028.37,3735.35,36.41,28.95,716,467,1,,
938000,1725869934, 2024/9/9 8:18:54,37.06,31.25,244.13,2028.56,3740.23,36.41,28.95,716,468,1,,
