SN: 20240004,,,,,,,,,,,,,,
Software version: 3.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle,,
473999,1721635630, 2024/7/22 8:7:10,63.02,25.96,325.5,1982.81,3784.18,64.28,24.67,443,236,1,,
475999,1721635632, 2024/7/22 8:7:12,62.99,25.94,325.69,1983,3789.06,64.28,24.67,443,237,1,,
477999,1721635634, 2024/7/22 8:7:14,62.98,25.96,325.69,1983.19,3779.3,64.28,24.67,443,238,1,,
479998,1721635636, 2024/7/22 8:7:16,62.99,26,325.69,1983.38,3779.3,64.28,24.67,443,239,1,,
481999,1721635638, 2024/7/22 8:7:18,62.96,25.97,325.88,1983.56,3784.18,64.28,24.67,443,240,1,,
483999,1721635640, 2024/7/22 8:7:20,62.98,26.01,325.88,1983.56,3784.18,64.28,24.67,443,241,1,,
486000,1721635642, 2024/7/22 8:7:22,62.96,26.02,326.06,1983.56,3779.3,64.28,24.67,443,242,1,,
488000,1721635644, 2024/7/22 8:7:24,63,26.03,326.06,1983.75,3779.3,64.28,24.67,443,243,1,,
489999,1721635646, 2024/7/22 8:7:26,63.01,26.05,326.25,1984.13,3784.18,64.28,24.67,443,244,1,,
491999,1721635648, 2024/7/22 8:7:28,63.07,26.05,326.25,1984.13,3784.18,64.28,24.67,443,245,1,,
493999,1721635650, 2024/7/22 8:7:30,63.1,26.08,326.44,1984.31,3779.3,64.28,24.67,443,246,1,,
495998,1721635652, 2024/7/22 8:7:32,63.13,26.09,326.44,1984.5,3779.3,64.28,24.67,443,247,1,,
497999,1721635654, 2024/7/22 8:7:34,63.13,26.09,326.63,1984.69,3784.18,64.28,24.67,443,248,1,,
499999,1721635656, 2024/7/22 8:7:36,63.16,26.13,326.63,1984.69,3779.3,64.28,24.67,443,249,1,,
502000,1721635658, 2024/7/22 8:7:38,63.18,26.16,326.81,1985.06,3784.18,64.28,24.67,443,250,1,,
503999,1721635660, 2024/7/22 8:7:40,63.21,26.14,326.81,1985.06,3784.18,64.28,24.67,443,251,1,,
505999,1721635662, 2024/7/22 8:7:42,63.3,26.16,326.81,1985.25,3779.3,64.28,24.67,443,252,1,,
507999,1721635664, 2024/7/22 8:7:44,63.38,26.19,327,1985.63,3784.18,64.28,24.67,443,253,1,,
509999,1721635666, 2024/7/22 8:7:46,63.42,26.19,327,1986,3784.18,64.28,24.67,443,254,1,,
511998,1721635668, 2024/7/22 8:7:48,63.38,26.2,327.19,1986.56,3779.3,64.28,24.67,443,255,1,,
513998,1721635670, 2024/7/22 8:7:50,63.33,26.19,327.19,1986.38,3779.3,64.28,24.67,443,256,1,,
515999,1721635672, 2024/7/22 8:7:52,63.13,26.23,327.19,1986.56,3779.3,64.28,24.67,443,257,1,,
517999,1721635674, 2024/7/22 8:7:54,63.01,26.21,327.19,1986.75,3784.18,64.28,24.67,443,258,1,,
519999,1721635676, 2024/7/22 8:7:56,62.9,26.23,327.19,1986.94,3784.18,64.28,24.67,443,259,1,,
521999,1721635678, 2024/7/22 8:7:58,62.81,26.27,327.38,1986.94,3784.18,64.28,24.67,443,260,1,,
524000,1721635680, 2024/7/22 8:8:0,62.75,26.27,327.75,1987.69,3759.77,64.28,25.9,443,261,1,,
526000,1721635682, 2024/7/22 8:8:2,62.69,26.28,327.75,1987.88,3676.76,64.28,25.9,443,262,1,,
527998,1721635684, 2024/7/22 8:8:4,62.7,26.3,327.94,1988.06,3666.99,64.28,25.9,443,263,1,,
529998,1721635686, 2024/7/22 8:8:6,62.69,26.31,327.94,1988.25,3666.99,64.28,25.9,443,264,1,,
531998,1721635688, 2024/7/22 8:8:8,62.72,26.3,328.13,1988.44,3676.76,64.28,25.9,443,265,1,,
533999,1721635690, 2024/7/22 8:8:10,62.72,26.32,328.13,1988.63,3676.76,64.28,25.9,443,266,1,,
535999,1721635692, 2024/7/22 8:8:12,62.72,26.34,328.31,1989,3681.64,64.28,25.9,443,267,1,,
537999,1721635694, 2024/7/22 8:8:14,62.73,26.35,327.94,1988.63,3784.18,64.28,25.9,443,268,1,,
539999,1721635696, 2024/7/22 8:8:16,62.68,26.37,327.94,1988.63,3784.18,64.28,25.9,443,269,1,,
542000,1721635698, 2024/7/22 8:8:18,62.57,26.38,328.13,1988.81,3779.3,64.28,25.9,443,270,1,,
543998,1721635700, 2024/7/22 8:8:20,62.4,26.42,328.13,1989.19,3784.18,59.87,25.9,444,271,1,,
545999,1721635702, 2024/7/22 8:8:22,62.27,26.4,328.31,1989.19,3784.18,59.87,25.9,444,272,1,,
547999,1721635704, 2024/7/22 8:8:24,62.22,26.43,328.31,1989.38,3784.18,59.87,25.9,444,273,1,,
550000,1721635706, 2024/7/22 8:8:26,62.16,26.44,328.13,1989.38,3784.18,59.87,25.9,444,274,1,,
551999,1721635708, 2024/7/22 8:8:28,62.05,26.44,328.31,1989.75,3784.18,59.87,25.9,444,275,1,,
553999,1721635710, 2024/7/22 8:8:30,61.99,26.47,328.31,1989.75,3784.18,59.87,25.9,444,276,1,,
555999,1721635712, 2024/7/22 8:8:32,61.82,26.49,328.13,1990.13,3784.18,59.87,25.9,444,277,1,,
557999,1721635714, 2024/7/22 8:8:34,61.7,26.48,328.13,1990.31,3779.3,59.87,25.9,444,278,1,,
560000,1721635716, 2024/7/22 8:8:36,61.59,26.49,328.13,1990.88,3784.18,59.87,25.9,444,279,1,,
561998,1721635718, 2024/7/22 8:8:38,61.41,26.48,328.13,1991.06,3779.3,59.87,25.9,444,280,1,,
563999,1721635720, 2024/7/22 8:8:40,61.27,26.51,327.94,1991.25,3784.18,59.87,25.9,444,281,1,,
565999,1721635722, 2024/7/22 8:8:42,61.17,26.51,327.75,1991.25,3784.18,59.87,25.9,444,282,1,,
567999,1721635724, 2024/7/22 8:8:44,61.09,26.51,327.75,1991.44,3779.3,59.87,25.9,444,283,1,,
569999,1721635726, 2024/7/22 8:8:46,61.06,26.52,327.75,1991.63,3789.06,59.87,25.9,444,284,1,,
571999,1721635728, 2024/7/22 8:8:48,61.05,26.53,327.56,1992,3779.3,59.87,25.9,444,285,1,,
573999,1721635730, 2024/7/22 8:8:50,61.03,26.56,327.75,1992,3784.18,59.87,25.9,444,286,1,,
575998,1721635732, 2024/7/22 8:8:52,60.99,26.55,327.94,1992.38,3784.18,59.87,25.9,444,287,1,,
577998,1721635734, 2024/7/22 8:8:54,60.96,26.56,327.75,1992.38,3784.18,59.87,25.9,444,288,1,,
579998,1721635736, 2024/7/22 8:8:56,60.93,26.58,327.94,1992.75,3784.18,59.87,25.9,444,289,1,,
581999,1721635738, 2024/7/22 8:8:58,60.94,26.58,327.94,1992.75,3784.18,59.87,25.9,444,290,1,,
583999,1721635740, 2024/7/22 8:9:0,60.91,26.59,327.94,1992.94,3784.18,59.87,25.9,444,291,1,,
585999,1721635742, 2024/7/22 8:9:2,60.89,26.59,327.75,1993.31,3784.18,59.87,25.9,444,292,1,,
587999,1721635744, 2024/7/22 8:9:4,60.87,26.6,327.75,1993.5,3779.3,59.87,25.9,444,293,1,,
589999,1721635746, 2024/7/22 8:9:6,60.91,26.61,327.94,1993.88,3784.18,59.87,25.9,444,294,1,,
592000,1721635748, 2024/7/22 8:9:8,60.96,26.63,328.13,1994.06,3784.18,59.87,25.9,444,295,1,,
593999,1721635750, 2024/7/22 8:9:10,61,26.65,328.31,1993.88,3779.3,59.87,25.9,444,296,1,,
595999,1721635752, 2024/7/22 8:9:12,61.08,26.66,328.13,1994.06,3784.18,59.87,25.9,444,297,1,,
597999,1721635754, 2024/7/22 8:9:14,61.18,26.66,328.31,1994.44,3784.18,59.87,25.9,444,298,1,,
599999,1721635756, 2024/7/22 8:9:16,61.22,26.68,328.31,1994.81,3779.3,59.87,25.9,444,299,1,,
601999,1721635758, 2024/7/22 8:9:18,61.22,26.67,328.5,1995,3779.3,59.87,25.9,444,300,1,,
603999,1721635760, 2024/7/22 8:9:20,61.23,26.7,328.5,1995.19,3784.18,59.87,25.9,444,301,1,,
605999,1721635762, 2024/7/22 8:9:22,61.22,26.71,328.5,1995.38,3784.18,59.87,25.9,444,302,1,,
607998,1721635764, 2024/7/22 8:9:24,61.15,26.74,328.69,1995.38,3779.3,59.87,25.9,444,303,1,,
609998,1721635766, 2024/7/22 8:9:26,61.12,26.73,328.88,1995.19,3784.18,59.87,25.9,444,304,1,,
611999,1721635768, 2024/7/22 8:9:28,61.07,26.74,328.88,1995.56,3784.18,59.87,25.9,444,305,1,,
613998,1721635770, 2024/7/22 8:9:30,61.1,26.76,328.88,1995.56,3789.06,59.87,25.9,444,306,1,,
615999,1721635772, 2024/7/22 8:9:32,61.09,26.77,329.06,1995.75,3779.3,59.87,25.9,444,307,1,,
618000,1721635774, 2024/7/22 8:9:34,61.12,26.77,329.06,1995.75,3784.18,59.87,25.9,444,308,1,,
619999,1721635776, 2024/7/22 8:9:36,61.07,26.76,329.25,1995.75,3784.18,59.87,25.9,444,309,1,,
621999,1721635778, 2024/7/22 8:9:38,61.11,26.79,329.25,1995.94,3784.18,59.87,25.9,444,310,1,,
624000,1721635780, 2024/7/22 8:9:40,61.09,26.81,329.44,1996.13,3784.18,59.87,25.9,444,311,1,,
625999,1721635782, 2024/7/22 8:9:42,61.08,26.83,329.44,1996.13,3779.3,59.87,25.9,444,312,1,,
627999,1721635784, 2024/7/22 8:9:44,61.11,26.85,329.63,1996.31,3784.18,59.87,25.9,444,313,1,,
629999,1721635786, 2024/7/22 8:9:46,61.15,26.85,329.63,1996.5,3779.3,59.87,25.9,444,314,1,,
631999,1721635788, 2024/7/22 8:9:48,61.13,26.85,329.81,1996.5,3784.18,59.87,25.9,444,315,1,,
633999,1721635790, 2024/7/22 8:9:50,61.12,26.89,329.81,1996.88,3784.18,59.87,25.9,444,316,1,,
635999,1721635792, 2024/7/22 8:9:52,61.06,26.89,329.81,1996.69,3784.18,59.87,25.9,444,317,1,,
637999,1721635794, 2024/7/22 8:9:54,61.05,26.91,330,1996.88,3784.18,59.87,25.9,444,318,1,,
639998,1721635796, 2024/7/22 8:9:56,60.93,26.93,330,1997.06,3779.3,59.87,25.9,444,319,1,,
641999,1721635798, 2024/7/22 8:9:58,60.84,26.95,330.19,1997.44,3779.3,59.87,25.9,444,320,1,,
643999,1721635800, 2024/7/22 8:10:0,60.81,26.95,330.19,1997.63,3784.18,59.87,25.9,444,321,1,,
646000,1721635802, 2024/7/22 8:10:2,60.79,26.98,330.38,1997.81,3784.18,59.87,25.9,444,322,1,,
648000,1721635804, 2024/7/22 8:10:4,60.8,26.98,330.38,1997.81,3779.3,59.87,25.9,444,323,1,,
649999,1721635806, 2024/7/22 8:10:6,60.78,26.98,330.56,1998,3779.3,59.87,25.9,444,324,1,,
652000,1721635808, 2024/7/22 8:10:8,60.75,26.99,330.56,1998,3779.3,59.87,25.9,444,325,1,,
653999,1721635810, 2024/7/22 8:10:10,60.61,27.01,330.56,1998.19,3784.18,59.87,25.9,444,326,1,,
655998,1721635812, 2024/7/22 8:10:12,60.56,27.03,330.75,1998.19,3784.18,59.87,25.9,444,327,1,,
657999,1721635814, 2024/7/22 8:10:14,60.5,27.07,330.75,1998.56,3784.18,59.87,25.9,444,328,1,,
659998,1721635816, 2024/7/22 8:10:16,60.37,27.05,330.75,1998.75,3784.18,59.87,25.9,444,329,1,,
661999,1721635818, 2024/7/22 8:10:18,60.24,27.1,330.75,1998.94,3779.3,59.87,25.9,444,330,1,,
663999,1721635820, 2024/7/22 8:10:20,60.21,27.11,330.94,1999.13,3779.3,59.87,25.9,444,331,1,,
665999,1721635822, 2024/7/22 8:10:22,60.12,27.12,330.94,1999.13,3784.18,59.87,25.9,444,332,1,,
668000,1721635824, 2024/7/22 8:10:24,60.11,27.11,331.13,1999.31,3784.18,59.87,25.9,444,333,1,,
669999,1721635826, 2024/7/22 8:10:26,60.14,27.13,331.13,1999.69,3784.18,59.87,25.9,444,334,1,,
672000,1721635828, 2024/7/22 8:10:28,60.13,27.15,331.13,1999.5,3784.18,59.87,25.9,444,335,1,,
673999,1721635830, 2024/7/22 8:10:30,60.07,27.14,330.94,1999.69,3779.3,59.87,25.9,444,336,1,,
675998,1721635832, 2024/7/22 8:10:32,60.05,27.18,330.94,1999.88,3784.18,59.87,25.9,444,337,1,,
677999,1721635834, 2024/7/22 8:10:34,60.03,27.2,330.94,2000.06,3784.18,59.87,25.9,444,338,1,,
679999,1721635836, 2024/7/22 8:10:36,60.03,27.18,331.13,2000.06,3779.3,59.87,25.9,444,339,1,,
681999,1721635838, 2024/7/22 8:10:38,60.03,27.23,331.13,2000.25,3779.3,59.87,25.9,444,340,1,,
683999,1721635840, 2024/7/22 8:10:40,59.99,27.23,331.13,2000.44,3779.3,59.87,25.9,444,341,1,,
685999,1721635842, 2024/7/22 8:10:42,59.95,27.22,331.13,2000.63,3784.18,59.87,25.9,444,342,1,,
687998,1721635844, 2024/7/22 8:10:44,59.8,27.24,331.13,2000.63,3779.3,59.87,25.9,444,343,1,,
689999,1721635846, 2024/7/22 8:10:46,59.74,27.25,331.13,2000.63,3784.18,59.87,25.9,444,344,1,,
691999,1721635848, 2024/7/22 8:10:48,59.72,27.27,331.31,2001,3789.06,59.87,25.9,444,345,1,,
693998,1721635850, 2024/7/22 8:10:50,59.69,27.28,331.31,2001,3784.18,59.87,25.9,444,346,1,,
695999,1721635852, 2024/7/22 8:10:52,59.68,27.3,331.31,2001.38,3779.3,59.87,25.9,444,347,1,,
697999,1721635854, 2024/7/22 8:10:54,59.6,27.3,331.5,2001.38,3784.18,59.87,25.9,444,348,1,,
700000,1721635856, 2024/7/22 8:10:56,59.58,27.32,331.5,2001.75,3784.18,59.87,25.9,444,349,1,,
701999,1721635858, 2024/7/22 8:10:58,59.53,27.34,331.69,2001.75,3784.18,59.87,25.9,444,350,1,,
704000,1721635860, 2024/7/22 8:11:0,59.49,27.35,332.25,2002.31,3764.65,59.87,26.96,444,351,1,,
705998,1721635862, 2024/7/22 8:11:2,59.36,27.38,332.25,2002.69,3666.99,59.87,26.96,444,352,1,,
707999,1721635864, 2024/7/22 8:11:4,59.21,27.4,332.44,2002.5,3666.99,59.87,26.96,444,353,1,,
709999,1721635866, 2024/7/22 8:11:6,59.07,27.41,332.44,2002.88,3671.87,59.87,26.96,444,354,1,,
711999,1721635868, 2024/7/22 8:11:8,58.93,27.41,332.63,2002.88,3676.76,59.87,26.96,444,355,1,,
713999,1721635870, 2024/7/22 8:11:10,58.82,27.43,332.63,2002.88,3676.76,59.87,26.96,444,356,1,,
715999,1721635872, 2024/7/22 8:11:12,58.75,27.45,332.63,2003.25,3681.64,59.87,26.96,444,357,1,,
717999,1721635874, 2024/7/22 8:11:14,58.68,27.46,332.25,2002.88,3784.18,59.87,26.96,444,358,1,,
719998,1721635876, 2024/7/22 8:11:16,58.52,27.45,332.44,2003.06,3784.18,59.87,26.96,444,359,1,,
721999,1721635878, 2024/7/22 8:11:18,58.39,27.49,332.44,2003.25,3784.18,59.87,26.96,444,360,1,,
723999,1721635880, 2024/7/22 8:11:20,58.37,27.48,332.44,2003.44,3789.06,56.59,26.96,447,361,1,,
725999,1721635882, 2024/7/22 8:11:22,58.31,27.52,332.63,2003.62,3784.18,56.59,26.96,447,362,1,,
727999,1721635884, 2024/7/22 8:11:24,58.24,27.52,332.63,2003.62,3784.18,56.59,26.96,447,363,1,,
730000,1721635886, 2024/7/22 8:11:26,58.18,27.54,332.63,2003.81,3784.18,56.59,26.96,447,364,1,,
731999,1721635888, 2024/7/22 8:11:28,58.11,27.55,332.63,2003.81,3784.18,56.59,26.96,447,365,1,,
734000,1721635890, 2024/7/22 8:11:30,57.92,27.54,332.63,2003.81,3784.18,56.59,26.96,447,366,1,,
736000,1721635892, 2024/7/22 8:11:32,57.83,27.57,332.63,2004,3779.3,56.59,26.96,447,367,1,,
737999,1721635894, 2024/7/22 8:11:34,57.83,27.57,332.81,2004.19,3784.18,56.59,26.96,447,368,1,,
739999,1721635896, 2024/7/22 8:11:36,57.81,27.59,332.81,2004.38,3784.18,56.59,26.96,447,369,1,,
741998,1721635898, 2024/7/22 8:11:38,57.8,27.62,332.81,2004.56,3784.18,56.59,26.96,447,370,1,,
744000,1721635900, 2024/7/22 8:11:40,57.87,27.63,332.81,2004.75,3779.3,56.59,26.96,447,371,1,,
745999,1721635902, 2024/7/22 8:11:42,57.93,27.65,333,2004.94,3779.3,56.59,26.96,447,372,1,,
747999,1721635904, 2024/7/22 8:11:44,58.02,27.65,333,2005.13,3784.18,56.59,26.96,447,373,1,,
749999,1721635906, 2024/7/22 8:11:46,58.07,27.66,333.19,2005.31,3784.18,56.59,26.96,447,374,1,,
751998,1721635908, 2024/7/22 8:11:48,58.06,27.68,333.19,2005.31,3784.18,56.59,26.96,447,375,1,,
753999,1721635910, 2024/7/22 8:11:50,58.14,27.68,333.19,2005.5,3784.18,56.59,26.96,447,376,1,,
755999,1721635912, 2024/7/22 8:11:52,58.16,27.72,333.19,2005.69,3784.18,56.59,26.96,447,377,1,,
757999,1721635914, 2024/7/22 8:11:54,58.19,27.75,333.19,2005.69,3784.18,56.59,26.96,447,378,1,,
760000,1721635916, 2024/7/22 8:11:56,58.22,27.74,333.38,2005.88,3789.06,56.59,26.96,447,379,1,,
761999,1721635918, 2024/7/22 8:11:58,58.22,27.74,333.38,2006.06,3784.18,56.59,26.96,447,380,1,,
763999,1721635920, 2024/7/22 8:12:0,58.23,27.78,333.56,2006.06,3784.18,56.59,26.96,447,381,1,,
765999,1721635922, 2024/7/22 8:12:2,58.2,27.77,333.56,2006.25,3784.18,56.59,26.96,447,382,1,,
767998,1721635924, 2024/7/22 8:12:4,58.15,27.78,333.56,2006.44,3784.18,56.59,26.96,447,383,1,,
769999,1721635926, 2024/7/22 8:12:6,58.07,27.8,333.56,2006.62,3784.18,56.59,26.96,447,384,1,,
771998,1721635928, 2024/7/22 8:12:8,58.06,27.83,333.56,2006.62,3784.18,56.59,26.96,447,385,1,,
773999,1721635930, 2024/7/22 8:12:10,57.98,27.81,333.75,2006.62,3784.18,56.59,26.96,447,386,1,,
775999,1721635932, 2024/7/22 8:12:12,57.88,27.83,333.56,2007,3784.18,56.59,26.96,447,387,1,,
778000,1721635934, 2024/7/22 8:12:14,57.8,27.85,333.56,2006.81,3784.18,56.59,26.96,447,388,1,,
780000,1721635936, 2024/7/22 8:12:16,57.64,27.85,333.56,2006.62,3784.18,56.59,26.96,447,389,1,,
781999,1721635938, 2024/7/22 8:12:18,57.36,27.87,333.56,2006.81,3789.06,56.59,26.96,447,390,1,,
783998,1721635940, 2024/7/22 8:12:20,57.11,27.89,333.38,2006.62,3784.18,56.59,26.96,447,391,1,,
785999,1721635942, 2024/7/22 8:12:22,56.97,27.9,333.38,2006.81,3784.18,56.59,26.96,447,392,1,,
788000,1721635944, 2024/7/22 8:12:24,56.85,27.91,333.56,2006.62,3784.18,56.59,26.96,447,393,1,,
790000,1721635946, 2024/7/22 8:12:26,56.75,27.94,333.38,2006.44,3784.18,56.59,26.96,447,394,1,,
791999,1721635948, 2024/7/22 8:12:28,56.63,27.94,333.38,2006.81,3779.3,56.59,26.96,447,395,1,,
794000,1721635950, 2024/7/22 8:12:30,56.59,27.95,333.38,2006.81,3779.3,56.59,26.96,447,396,1,,
795999,1721635952, 2024/7/22 8:12:32,56.57,27.98,333.38,2006.81,3784.18,56.59,26.96,447,397,1,,
797999,1721635954, 2024/7/22 8:12:34,56.58,28.01,333.38,2007,3784.18,56.59,26.96,447,398,1,,
799998,1721635956, 2024/7/22 8:12:36,56.65,27.99,333.38,2007.19,3779.3,56.59,26.96,447,399,1,,
801998,1721635958, 2024/7/22 8:12:38,56.7,27.99,333.19,2007.19,3784.18,56.59,26.96,447,400,1,,
804000,1721635960, 2024/7/22 8:12:40,56.68,28,333.19,2007.38,3784.18,56.59,26.96,447,401,1,,
805999,1721635962, 2024/7/22 8:12:42,56.7,28.01,333.38,2007.38,3784.18,56.59,26.96,447,402,1,,
807999,1721635964, 2024/7/22 8:12:44,56.76,28.04,333.19,2007.56,3784.18,56.59,26.96,447,403,1,,
810000,1721635966, 2024/7/22 8:12:46,56.74,28.07,333.19,2007.75,3784.18,56.59,26.96,447,404,1,,
811999,1721635968, 2024/7/22 8:12:48,56.73,28.06,333.19,2007.94,3784.18,56.59,26.96,447,405,1,,
814000,1721635970, 2024/7/22 8:12:50,56.7,28.09,333.19,2007.94,3784.18,56.59,26.96,447,406,1,,
815998,1721635972, 2024/7/22 8:12:52,56.68,28.09,333.19,2007.94,3789.06,56.59,26.96,447,407,1,,
817999,1721635974, 2024/7/22 8:12:54,56.63,28.1,333,2007.75,3789.06,56.59,26.96,447,408,1,,
819998,1721635976, 2024/7/22 8:12:56,56.2,28.11,333,2007.75,3784.18,56.59,26.96,447,409,1,,
822000,1721635978, 2024/7/22 8:12:58,55.86,28.14,332.81,2007.75,3789.06,56.59,26.96,447,410,1,,
823999,1721635980, 2024/7/22 8:13:0,55.63,28.14,332.81,2007.75,3784.18,56.59,26.96,447,411,1,,
825999,1721635982, 2024/7/22 8:13:2,55.51,28.14,332.63,2008.13,3784.18,56.59,26.96,447,412,1,,
828000,1721635984, 2024/7/22 8:13:4,55.71,28.17,332.63,2007.94,3784.18,56.59,26.96,447,413,1,,
829999,1721635986, 2024/7/22 8:13:6,55.67,28.18,332.44,2008.31,3784.18,56.59,26.96,447,414,1,,
832000,1721635988, 2024/7/22 8:13:8,55.58,28.22,332.25,2008.31,3779.3,56.59,26.96,447,415,1,,
833999,1721635990, 2024/7/22 8:13:10,55.6,28.2,332.06,2008.5,3789.06,56.59,26.96,447,416,1,,
836000,1721635992, 2024/7/22 8:13:12,55.65,28.24,332.06,2008.31,3784.18,56.59,26.96,447,417,1,,
837999,1721635994, 2024/7/22 8:13:14,55.85,28.24,332.06,2008.31,3779.3,56.59,26.96,447,418,1,,
840000,1721635996, 2024/7/22 8:13:16,55.72,28.24,331.88,2008.5,3784.18,56.59,26.96,447,419,1,,
841999,1721635998, 2024/7/22 8:13:18,55.47,28.26,331.69,2008.31,3789.06,56.59,26.96,447,420,1,,
844000,1721636000, 2024/7/22 8:13:20,55.14,28.27,331.5,2008.69,3779.3,56.59,26.96,447,421,1,,
845999,1721636002, 2024/7/22 8:13:22,55.01,28.28,331.5,2008.5,3784.18,56.59,26.96,447,422,1,,
847998,1721636004, 2024/7/22 8:13:24,54.93,28.28,331.5,2008.69,3779.3,56.59,26.96,447,423,1,,
849999,1721636006, 2024/7/22 8:13:26,54.9,28.28,331.5,2008.69,3784.18,56.59,26.96,447,424,1,,
851999,1721636008, 2024/7/22 8:13:28,54.97,28.31,331.5,2008.88,3784.18,56.59,26.96,447,425,1,,
853999,1721636010, 2024/7/22 8:13:30,55.06,28.32,331.5,2008.88,3784.18,56.59,26.96,447,426,1,,
855999,1721636012, 2024/7/22 8:13:32,55.03,28.3,331.69,2009.06,3784.18,56.59,26.96,447,427,1,,
857999,1721636014, 2024/7/22 8:13:34,55.03,28.34,331.69,2009.25,3784.18,56.59,26.96,447,428,1,,
859999,1721636016, 2024/7/22 8:13:36,55.04,28.35,331.88,2009.25,3784.18,56.59,26.96,447,429,1,,
862000,1721636018, 2024/7/22 8:13:38,54.98,28.36,331.69,2009.25,3779.3,56.59,26.96,447,430,1,,
863998,1721636020, 2024/7/22 8:13:40,55.02,28.35,331.88,2009.44,3779.3,56.59,26.96,447,431,1,,
865999,1721636022, 2024/7/22 8:13:42,55.04,28.36,332.06,2009.44,3779.3,56.59,26.96,447,432,1,,
867998,1721636024, 2024/7/22 8:13:44,55.08,28.4,332.06,2009.63,3784.18,56.59,26.96,447,433,1,,
869999,1721636026, 2024/7/22 8:13:46,55.09,28.37,332.06,2009.63,3784.18,56.59,26.96,447,434,1,,
871999,1721636028, 2024/7/22 8:13:48,55.13,28.42,332.06,2009.81,3784.18,56.59,26.96,447,435,1,,
873999,1721636030, 2024/7/22 8:13:50,55.12,28.42,332.25,2009.81,3779.3,56.59,26.96,447,436,1,,
875999,1721636032, 2024/7/22 8:13:52,55.06,28.42,332.25,2009.81,3784.18,56.59,26.96,447,437,1,,
877999,1721636034, 2024/7/22 8:13:54,55.05,28.45,332.25,2010,3784.18,56.59,26.96,447,438,1,,
879998,1721636036, 2024/7/22 8:13:56,54.96,28.43,332.25,2010.19,3784.18,56.59,26.96,447,439,1,,
881998,1721636038, 2024/7/22 8:13:58,54.84,28.44,332.25,2010.38,3784.18,56.59,26.96,447,440,1,,
883999,1721636040, 2024/7/22 8:14:0,54.75,28.46,332.81,2011.13,3764.65,56.59,27.82,447,441,1,,
886000,1721636042, 2024/7/22 8:14:2,54.74,28.46,332.81,2011.13,3666.99,56.59,27.82,447,442,1,,
887999,1721636044, 2024/7/22 8:14:4,54.75,28.48,332.81,2011.31,3671.87,56.59,27.82,447,443,1,,
889999,1721636046, 2024/7/22 8:14:6,54.77,28.46,333,2011.31,3671.87,56.59,27.82,447,444,1,,
891999,1721636048, 2024/7/22 8:14:8,54.73,28.44,332.81,2011.5,3681.64,56.59,27.82,447,445,1,,
894000,1721636050, 2024/7/22 8:14:10,54.76,28.5,333,2011.87,3681.64,56.59,27.82,447,446,1,,
895998,1721636052, 2024/7/22 8:14:12,54.8,28.48,333,2012.06,3686.52,56.59,27.82,447,447,1,,
897999,1721636054, 2024/7/22 8:14:14,54.87,28.5,332.44,2011.87,3789.06,56.59,27.82,447,448,1,,
899999,1721636056, 2024/7/22 8:14:16,55.06,28.51,332.44,2011.69,3779.3,56.59,27.82,447,449,1,,
901999,1721636058, 2024/7/22 8:14:18,55.11,28.48,336.19,2012.25,3769.53,56.59,27.82,447,450,1,,
903999,1721636060, 2024/7/22 8:14:20,55.14,28.48,336.19,2012.44,3764.65,51.99,28,443,451,1,,
905999,1721636062, 2024/7/22 8:14:22,55.16,28.52,335.81,2012.63,3769.53,51.99,28,443,452,1,,
907999,1721636064, 2024/7/22 8:14:24,55.1,28.53,332.81,2012.81,3764.65,51.99,28,443,453,1,,
910000,1721636066, 2024/7/22 8:14:26,55.14,28.55,333,2013,3764.65,51.99,28,443,454,1,,
911998,1721636068, 2024/7/22 8:14:28,55.13,28.56,333,2013,3764.65,51.99,28,443,455,1,,
913998,1721636070, 2024/7/22 8:14:30,55.14,28.56,333,2012.81,3769.53,51.99,28,443,456,1,,
915999,1721636072, 2024/7/22 8:14:32,55.08,28.58,332.63,2012.63,3784.18,51.99,28,443,457,1,,
917999,1721636074, 2024/7/22 8:14:34,55.07,28.59,332.63,2012.81,3789.06,51.99,28,443,458,1,,
919999,1721636076, 2024/7/22 8:14:36,55.11,28.6,332.63,2013,3789.06,51.99,28,443,459,1,,
921999,1721636078, 2024/7/22 8:14:38,55.17,28.61,332.63,2013.19,3784.18,51.99,28,443,460,1,,
924000,1721636080, 2024/7/22 8:14:40,55.13,28.62,332.81,2013.38,3784.18,51.99,28,445,461,1,,
925999,1721636082, 2024/7/22 8:14:42,55.02,28.6,332.81,2013.56,3784.18,51.99,28,445,462,1,,
927998,1721636084, 2024/7/22 8:14:44,54.95,28.64,333,2013.75,3789.06,51.99,28,445,463,1,,
929999,1721636086, 2024/7/22 8:14:46,54.71,28.63,333,2013.56,3789.06,51.99,28,445,464,1,,
931999,1721636088, 2024/7/22 8:14:48,54.69,28.63,333,2013.75,3789.06,51.99,28,445,465,1,,
933999,1721636090, 2024/7/22 8:14:50,54.76,28.64,333.19,2013.94,3784.18,51.99,28,445,466,1,,
935999,1721636092, 2024/7/22 8:14:52,54.76,28.67,333.19,2014.13,3789.06,51.99,28,445,467,1,,
